,player_name,season,headcoach,generalmanager,arena,nickname
5735,Kirk Hinrich,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5736,Lester Hudson,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5737,Alonzo Gee,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5738,Gilbert Arenas,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5739,Adam Morrison,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5740,Kevin Palmer,2010,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5741,Mike Miller,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5742,Andray Blatche,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5743,Fabricio Oberto,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5744,Nick Young,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5745,Shaun Livingston,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5746,JaVale McGee,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5747,Al Thornton,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5748,Cartier Martin,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5749,James Singleton,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5750,Cedric Jackson,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5751,Quinton Ross,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5752,Earl Boykins,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5753,Randy Foye,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5754,Alonzo Gee,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5755,Mike Harris,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5756,Josh Howard,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5757,Javaris Crittenton,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5758,Mike James,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5759,Antawn Jamison,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5760,Caron Butler,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5761,Brendan Haywood,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5762,Dominic McGuire,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5763,DeShawn Stevenson,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5764,Gilbert Arenas,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5765,Paul Davis,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5766,Vincent Grier,2009,Scott Brooks,Tommy Sheppard,Capital One Arena,Wizards
5767,Kawhi Leonard,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5768,Maurice Harkless,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5769,Ivica Zubac,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5770,Paul George,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5771,Patrick Beverley,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5772,Lou Williams,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5773,Montrezl Harrell,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5774,JaMychal Green,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5775,Jerome Robinson,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5776,Terance Mann,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5777,Patrick Patterson,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5778,Derrick Walton Jr.,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5779,Mfiondu Kabengele,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5780,Rodney McGruder,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5781,Landry Shamet,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5782,Johnathan Motley,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5783,Amir Coffey,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5784,Donte Grantham,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5785,B.J. Taylor,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5786,James Palmer Jr.,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5787,Terry Larrier,2019,Doc Rivers,Michael Winger,Staples Center,Clippers
5788,Patrick Beverley,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5789,Danilo Gallinari,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5790,JaMychal Green,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5791,Landry Shamet,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5792,Shai Gilgeous-Alexander,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5793,Lou Williams,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5794,Montrezl Harrell,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5795,Garrett Temple,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5796,Sindarius Thornwell,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5797,Jerome Robinson,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5798,Ivica Zubac,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5799,Wilson Chandler,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5800,Tyrone Wallace,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5801,Johnathan Motley,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5802,Angel Delgado,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5803,Avery Bradley,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5804,Tobias Harris,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5805,Marcin Gortat,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5806,Mike Scott,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5807,Boban Marjanovic,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5808,Milos Teodosic,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5809,Luc Mbah a Moute,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5810,Jawun Evans,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5811,Wesley Johnson,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5812,Desi Rodriguez,2018,Doc Rivers,Michael Winger,Staples Center,Clippers
5813,Wesley Johnson,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5814,Tobias Harris,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5815,DeAndre Jordan,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5816,Sindarius Thornwell,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5817,Austin Rivers,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5818,Tyrone Wallace,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5819,C.J. Williams,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5820,Montrezl Harrell,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5821,Sam Dekker,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5822,Boban Marjanovic,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5823,Danilo Gallinari,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5824,Lou Williams,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5825,Jawun Evans,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5826,Milos Teodosic,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5827,Sean Kilpatrick,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5828,Avery Bradley,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5829,Blake Griffin,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5830,Willie Reed,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5831,Brice Johnson,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5832,Jamil Wilson,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5833,Patrick Beverley,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5834,Ike Iroegbu,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5835,Marshall Plumlee,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5836,LaDontae Henton,2017,Doc Rivers,Michael Winger,Staples Center,Clippers
5837,Austin Rivers,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5838,Luc Mbah a Moute,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5839,DeAndre Jordan,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5840,JJ Redick,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5841,Chris Paul,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5842,Paul Pierce,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5843,Jamal Crawford,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5844,Raymond Felton,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5845,Marreese Speights,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5846,Alan Anderson,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5847,Brandon Bass,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5848,Brice Johnson,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5849,Wesley Johnson,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5850,Diamond Stone,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5851,Blake Griffin,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5852,Xavier Munford,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5853,Dorell Wright,2016,Doc Rivers,Michael Winger,Staples Center,Clippers
5854,Luc Mbah a Moute,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5855,Jeff Green,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5856,DeAndre Jordan,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5857,JJ Redick,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5858,Austin Rivers,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5859,Jamal Crawford,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5860,Wesley Johnson,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5861,Pablo Prigioni,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5862,Paul Pierce,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5863,C.J. Wilcox,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5864,Cole Aldrich,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5865,Jeff Ayres,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5866,Branden Dawson,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5867,Blake Griffin,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5868,Chris Paul,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5869,Alex Stepheson,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5870,Lance Stephenson,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5871,Josh Smith,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5872,Chuck Hayes,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5873,Nikoloz Tskitishvili,2015,Doc Rivers,Michael Winger,Staples Center,Clippers
5874,Matt Barnes,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5875,Blake Griffin,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5876,DeAndre Jordan,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5877,JJ Redick,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5878,Chris Paul,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5879,Jamal Crawford,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5880,Austin Rivers,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5881,Glen Davis,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5882,Spencer Hawes,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5883,Dahntay Jones,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5884,Lester Hudson,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5885,Hedo Turkoglu,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5886,Ekpe Udoh,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5887,Jordan Hamilton,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5888,C.J. Wilcox,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5889,Nate Robinson,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5890,Reggie Bullock,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5891,Jordan Farmar,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5892,Chris Douglas-Roberts,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5893,Jared Cunningham,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5894,Joe Ingles,2014,Doc Rivers,Michael Winger,Staples Center,Clippers
5895,Matt Barnes,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5896,Blake Griffin,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5897,DeAndre Jordan,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5898,JJ Redick,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5899,Chris Paul,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5900,Jamal Crawford,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5901,Glen Davis,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5902,Darren Collison,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5903,Danny Granger,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5904,Reggie Bullock,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5905,Jared Dudley,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5906,Willie Green,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5907,Ryan Hollins,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5908,Hedo Turkoglu,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5909,Antawn Jamison,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5910,Byron Mullens,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5911,Sasha Vujacic,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5912,Darius Morris,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5913,Maalik Wayns,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5914,Stephen Jackson,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5915,Lou Amundson,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5916,Brandon Davies,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5917,JaMychal Green,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5918,Mustapha Farrakhan,2013,Doc Rivers,Michael Winger,Staples Center,Clippers
5919,Caron Butler,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5920,Lamar Odom,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5921,DeAndre Jordan,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5922,Chauncey Billups,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5923,Chris Paul,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5924,Jamal Crawford,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5925,Matt Barnes,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5926,Blake Griffin,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5927,Grant Hill,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5928,Eric Bledsoe,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5929,Willie Green,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5930,Ryan Hollins,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5931,Ronny Turiaf,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5932,Maalik Wayns,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5933,DaJuan Summers,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
5934,Marqus Blakely,2012,Doc Rivers,Michael Winger,Staples Center,Clippers
